p_date,ticker_code,EPS_Q_EST,REV_Q_EST,EPS_A_EST,REV_A_EST,EPS_Q_EST_FP,REV_Q_EST_FP,EPS_A_EST_FP,REV_A_EST_FP,EPS_LT,PRICE_LT,REV_Q_ACT,NI_Q_ACT,REV_A_ACT,NI_A_ACT,ACT_CLOSE_PRICE,ACT_OPEN_PRICE,ACT_HIGH_PRICE,ACT_LOW_PRICE,ACT_VOLUME
1/24/19,GOOGL,8.33186325,33059.70833,54.529006,191424.963,0,0,44196,44196,14.229162,1351.375,33656,9192,111024,12662,1084,1082.51,1088,1070.02,1455.948
1/25/19,GOOGL,8.33186325,33059.70833,63.794167,222823.1818,0,0,44561,44561,14.229162,1351.375,33656,9192,111024,12662,1101.51,1094.23,1103.36,1091.801,1163.788
1/28/19,GOOGL,8.33186325,33059.70833,63.746667,222622.0909,0,0,44561,44561,14.870367,1351.375,33656,9192,111024,12662,1079.86,1090.07,1093.365,1074.61,1466.714
1/29/19,GOOGL,8.33186325,33059.70833,54.433069,191164.6071,0,0,44196,44196,14.870367,1350.243902,33656,9192,111024,12662,1070.06,1081.04,1084.73,1066.02,985.248
1/30/19,GOOGL,8.33186325,33059.70833,54.322131,191164.6071,0,0,44196,0,14.870367,1348.292683,33656,9192,111024,12662,1097.99,1077.36,1099.52,1076.64,1472.647
1/31/19,GOOGL,8.33186325,33059.70833,54.322131,191164.6071,0,0,0,0,14.870367,1348.292683,33656,9192,111024,12662,1125.89,1112.24,1127.67,1105.25,2011.572
2/1/19,GOOGL,8.33186325,33059.70833,54.322131,191164.6071,0,0,0,0,14.870367,1348.292683,33656,9192,111024,12662,1118.62,1122.29,1134.4,1114.25,1655.813
2/4/19,GOOGL,8.33186325,33059.70833,54.322131,191164.6071,0,0,0,0,14.870367,1348.292683,33656,9192,111024,12662,1141.42,1119.01,1142.34,1117.51,3920.591
2/5/19,GOOGL,8.33186325,33059.70833,73.878889,251070.8889,0,0,44926,44926,13.58323,1338.8,39151,8948,136958,30736,1151.87,1129.63,1152.77,1123.6,4114.79
2/6/19,GOOGL,12.158518,40335.11,76.40375,251420,43738,43738,44926,44926,14.481367,1341.846154,39151,8948,136958,30736,1122.89,1149.27,1154,1118.36,2412.82
2/7/19,GOOGL,12.158518,40335.11,76.40375,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1105.91,1111.82,1111.99,1093.59,1914.877
2/8/19,GOOGL,10.494463,40335.11,54.756917,251420,43555,0,44196,0,14.481367,1341.846154,39151,8948,136958,30736,1102.38,1094.88,1105.095,1094.24,1088.327
2/11/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1102.12,1103.75,1113.43,1100,924.881
2/12/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1127.58,1111.01,1132.86,1111.01,1751.771
2/13/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1128.63,1133.04,1142.85,1126,1402.087
2/14/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1129.2,1125,1136.13,1117.09,1055.297
2/15/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1119.63,1139.3,1139.3,1116.72,1391.348
2/19/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1126.51,1116.64,1129.64,1116.64,1099.259
2/20/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1120.59,1128.88,1130.93,1111.75,1204.533
2/21/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1104.21,1118.78,1119.15,1097.98,1663.98
2/22/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1116.56,1109.7,1117.25,1100.5,1471.783
2/25/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1117.33,1121.93,1125.4,1114.11,1310.362
2/26/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1122.01,1114.37,1126.435,1106.7,1751.261
2/27/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1122.89,1114.01,1125.73,1108.56,1104.881
2/28/19,GOOGL,10.494463,40335.11,54.756917,251420,0,0,0,0,14.481367,1341.846154,39151,8948,136958,30736,1126.55,1119,1133.99,1118.41,1371.355
3/1/19,GOOGL,10.494463,40335.11,62.885561,223303.1333,0,0,44561,44561,13.75323,1342.05,39151,8948,136958,30736,1148.52,1131,1150,1131,1704.258
3/4/19,GOOGL,10.494463,40335.11,62.885561,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1153.42,1154.56,1165.52,1138.25,1774.467
3/5/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,43830,0,13.75323,1342.05,39151,8948,136958,30736,1169.19,1156,1176.49,1153.02,2004.723
3/6/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1164.94,1171.76,1174.74,1163.05,1180.052
3/7/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1150.85,1160.5,1163.58,1141.715,1504.328
3/8/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1149.97,1133.9,1153.45,1130.2,1184.732
3/11/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1179.26,1152,1179.91,1151.57,1501.633
3/12/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1197.25,1182.3,1205.71,1182.3,2110.979
3/13/19,GOOGL,10.494463,40335.11,47.410689,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1199.06,1205.93,1207.123,1197.91,1294.354
3/14/19,GOOGL,10.494463,40335.11,76.654286,223303.1333,0,0,44926,0,13.75323,1342.05,39151,8948,136958,30736,1192.53,1199.02,1204.7,1191.23,1365.072
3/15/19,GOOGL,10.494463,40335.11,76.654286,223303.1333,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1190.3,1198,1201.725,1187.01,2593.338
3/18/19,GOOGL,10.494463,40335.11,76.654286,251420,0,0,44926,44926,13.75323,1342.05,39151,8948,136958,30736,1188.55,1189.69,1194.95,1181.476,1222.203
3/19/19,GOOGL,10.494463,40335.11,76.654286,251420,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1202.46,1191.72,1203.405,1189.456,1489.407
3/20/19,GOOGL,10.494463,40335.11,54.639114,251420,0,0,44196,0,13.75323,1342.05,39151,8948,136958,30736,1226.43,1201.4,1229.99,1199.59,2075.442
3/21/19,GOOGL,10.494463,40335.11,54.639114,251420,0,0,0,0,13.75323,1342.05,39151,8948,136958,30736,1236.13,1220,1236.44,1216.575,1407.48
3/22/19,GOOGL,10.494463,40335.11,54.639114,192066.875,0,0,0,44196,13.75323,1341.461538,39151,8948,136958,30736,1207.65,1228.85,1233.63,1206,1721.133
3/25/19,GOOGL,10.494463,40335.11,54.512618,192289.0968,0,0,44196,44196,13.75323,1341.105263,39151,8948,136958,30736,1197.38,1199.56,1209.44,1190.003,1378.849
3/26/19,GOOGL,10.494463,40335.11,54.512618,192289.0968,0,0,0,0,13.75323,1341.105263,39151,8948,136958,30736,1189.84,1205.19,1207.65,1181.76,1537.606
3/27/19,GOOGL,10.494463,40335.11,54.512618,192289.0968,0,0,0,0,13.75323,1341.105263,39151,8948,136958,30736,1178.01,1191.92,1191.92,1164.23,1471.402
3/28/19,GOOGL,10.494463,40335.11,54.512618,192289.0968,0,0,0,0,13.75323,1341.105263,39151,8948,136958,30736,1172.27,1175.5,1177.25,1163.43,1120.122
3/29/19,GOOGL,10.494463,40335.11,54.507971,192153.375,0,0,44196,44196,13.75323,1343.736842,39151,8948,136958,30736,1176.89,1180.18,1183.97,1166.38,1544.615
4/1/19,GOOGL,10.494463,40335.11,54.507971,192153.375,0,0,0,0,13.75323,1343.736842,39151,8948,136958,30736,1198.98,1187.54,1200.2,1186.36,1385.595
4/2/19,GOOGL,10.494463,40335.11,54.507971,192153.375,0,0,0,0,13.75323,1343.736842,39151,8948,136958,30736,1205.54,1200.05,1205.81,1191.24,914.413
4/3/19,GOOGL,10.494463,40335.11,62.500597,192153.375,0,0,44561,0,13.75323,1348.342105,39151,8948,136958,30736,1210.81,1212.7,1220.6,1205.075,1109.614
4/4/19,GOOGL,10.494463,40335.11,62.500597,192153.375,0,0,0,0,13.75323,1348.342105,39151,8948,136958,30736,1219.45,1211.29,1220.55,1209.04,1051.089
4/5/19,GOOGL,10.494463,40335.11,62.500597,192153.375,0,0,0,0,13.75323,1348.342105,39151,8948,136958,30736,1211.45,1219.3,1220.39,1210.03,1001.044
4/8/19,GOOGL,10.494463,40335.11,62.500597,192153.375,0,0,0,0,13.75323,1348.342105,39151,8948,136958,30736,1208.28,1211.11,1213.95,1204.695,1087.588
4/9/19,GOOGL,10.494463,40335.11,78.52875,252142.6997,0,0,44926,44926,13.77323,1352.815789,39151,8948,136958,30736,1202.69,1201.89,1207.15,1198.38,983.84
4/10/19,GOOGL,10.494463,40335.11,78.52875,192349.0469,0,0,0,44196,13.77323,1352.815789,39151,8948,136958,30736,1206.45,1205.09,1208.938,1200.661,775.456
4/11/19,GOOGL,10.494463,40335.11,78.52875,192349.0469,0,0,0,0,13.77323,1352.815789,39151,8948,136958,30736,1209.59,1208.9,1212.74,1204.54,849.947
4/12/19,GOOGL,10.494463,40335.11,63.58723,192349.0469,0,0,44561,0,13.77323,1352.815789,39151,8948,136958,30736,1222.73,1215.62,1223.05,1213.29,1215.61
4/15/19,GOOGL,10.494463,40335.11,63.568342,223377.4385,0,0,44561,44561,13.77323,1352.815789,39151,8948,136958,30736,1226.53,1224.09,1229.295,1214.56,1189.974
4/16/19,GOOGL,10.494463,40335.11,63.494218,223049.8796,0,0,44561,44561,13.77323,1352.815789,39151,8948,136958,30736,1231.91,1230,1235.98,1225.04,1131.099
4/17/19,GOOGL,10.494463,40335.11,54.699139,192517.5952,0,0,44196,44196,13.77323,1352.815789,39151,8948,136958,30736,1240.14,1237,1245.095,1232.9,1518.286
4/18/19,GOOGL,10.494463,40335.11,78.49875,252046.8559,0,0,44926,44926,14.096529,1352.947368,39151,8948,136958,30736,1241.47,1245,1245.94,1239.41,1237.788
4/22/19,GOOGL,12.131288,40315.75281,63.483166,192521.8701,43738,43738,44561,44196,14.096529,1352.947368,39151,8948,136958,30736,1253.76,1236.67,1254.34,1233.37,954.419
4/23/19,GOOGL,12.131288,40315.75281,63.483166,192521.8701,0,0,0,0,14.096529,1352.947368,39151,8948,136958,30736,1270.59,1256.64,1274.43,1251.975,1593.449
4/24/19,GOOGL,12.123641,40297.50281,78.28875,251647.2118,43738,43738,44926,44926,14.096529,1355.578947,39151,8948,136958,30736,1260.05,1270.59,1274,1259.81,1169.797
4/25/19,GOOGL,11.329411,40297.50287,54.662537,192382.5796,43646,43738,44196,44196,14.096529,1355.578947,39151,8948,136958,30736,1267.34,1270.3,1272.8,1258,1567.161
4/26/19,GOOGL,12.101083,40293.43932,79.168488,254409.6215,43738,43738,44926,44926,14.09653,1355.578947,39151,8948,136958,30736,1277.42,1273.38,1278.91,1265,1361.419
4/29/19,GOOGL,12.101083,40293.44268,79.168488,254409.7188,0,43738,0,44926,14.09653,1355.578947,39151,8948,136958,30736,1296.2,1280.51,1296.975,1271.71,3618.362
4/30/19,GOOGL,12.511177,46279.65794,75.450001,244895.3194,43830,43830,44926,44926,13.434487,1341.552632,36202,6657,136958,30736,1198.96,1190.63,1200.978,1183,6658.855
5/1/19,GOOGL,12.498236,46267.29128,74.86889,246020.6875,43830,43830,44926,44926,13.434487,1341.552632,36202,6657,136958,30736,1173.32,1197.5,1199.25,1171.675,3717.018
5/2/19,GOOGL,12.498236,46260.99128,74.86889,187494.8862,0,43830,0,44196,13.434487,1341.552632,36202,6657,136958,30736,1166.51,1172.6,1179.38,1158.33,2254.89
5/3/19,GOOGL,11.127182,46260.99128,53.598303,187494.8862,43646,0,44196,0,13.434487,1341.552632,36202,6657,136958,30736,1189.55,1177.41,1191.4,1173.545,2079.376
5/6/19,GOOGL,11.127182,46260.99128,53.598303,187494.8862,0,0,0,0,13.434487,1341.552632,36202,6657,136958,30736,1193.46,1172,1195.43,1171.155,1588.684
5/7/19,GOOGL,11.127182,46260.99128,53.598303,187494.8862,0,0,0,0,13.434487,1341.552632,36202,6657,136958,30736,1178.86,1185.81,1194.77,1165,1830.238
5/8/19,GOOGL,12.486471,46260.99128,61.652337,217086.6585,43830,0,44561,44561,12.613798,1341.552632,36202,6657,136958,30736,1170.78,1177.29,1184.27,1167.63,1276.022
5/9/19,GOOGL,12.486471,46260.99128,61.652337,217086.6585,0,0,0,0,12.613798,1341.552632,36202,6657,136958,30736,1167.97,1162.6,1174.07,1154.64,1477.752
5/10/19,GOOGL,12.486471,46260.99128,61.652337,217086.6585,0,0,0,0,12.613798,1341.552632,36202,6657,136958,30736,1167.64,1168.84,1176.28,1146.37,1582.46
5/13/19,GOOGL,12.486471,46260.99128,61.652337,217086.6585,0,0,0,0,12.613798,1341.552632,36202,6657,136958,30736,1136.59,1145.24,1151.97,1125.5,2281.686
5/14/19,GOOGL,12.495589,46285.52461,61.664739,216922.0831,43830,43830,44561,44561,12.613798,1344.184211,36202,6657,136958,30736,1124.86,1142.32,1144.865,1123.53,2019.55
5/15/19,GOOGL,12.487738,46285.52461,53.605047,216922.0831,43830,0,44196,0,12.771377,1344.184211,36202,6657,136958,30736,1170.8,1122.55,1178.3,1121.4,2965.117
5/16/19,GOOGL,12.487738,46265.81856,75.031251,244996.3194,0,43830,44926,44926,12.453003,1344.184211,36202,6657,136958,30736,1184.5,1171.84,1194.16,1168.45,1765.388
5/17/19,GOOGL,12.487738,46265.81856,75.031251,244996.3194,0,0,0,0,12.453003,1344.184211,36202,6657,136958,30736,1168.78,1175.83,1186.29,1166.42,1268.05
5/20/19,GOOGL,12.487738,46265.81856,75.031251,244996.3194,0,0,0,0,12.453003,1344.184211,36202,6657,136958,30736,1144.66,1153,1153,1138.135,1530.126
5/21/19,GOOGL,12.448088,46246.95794,53.420302,187383.7382,43830,43830,44196,44196,12.453003,1344.184211,36202,6657,136958,30736,1154.44,1154.48,1158,1143.31,1028.248
5/22/19,GOOGL,12.448088,46246.95794,53.420302,187383.7382,0,0,0,0,12.453003,1344.184211,36202,6657,136958,30736,1155.85,1151.25,1163.78,1151,941.279
5/23/19,GOOGL,12.448088,46246.95794,53.420302,187383.7382,0,0,0,0,12.453003,1344.184211,36202,6657,136958,30736,1145.34,1146.07,1150.05,1133.16,1260.657
5/24/19,GOOGL,12.446197,46248.5722,73.36889,245156.3875,43830,43830,44926,44926,12.453003,1342.282051,36202,6657,136958,30736,1138.61,1152,1154.36,1136.71,927.651
5/27/19,GOOGL,12.446197,46248.5722,73.36889,245156.3875,0,0,0,0,12.453003,1342.282051,36202,6657,136958,30736,1138.61,1152,1154.36,1136.71,0
5/28/19,GOOGL,12.4163,46229.995,72.452,244270.9702,43830,43830,44926,44926,12.453003,1339.975,36202,6657,136958,30736,1139.56,1141.48,1156.49,1138.67,1047.554
5/29/19,GOOGL,12.418191,46238.4419,72.519001,244513.233,43830,43830,44926,44926,12.453003,1339.975,36202,6657,136958,30736,1119.94,1132.7,1135,1111.95,1811.51
5/30/19,GOOGL,12.418191,46238.4419,72.519001,244513.233,0,0,0,0,12.453003,1339.975,36202,6657,136958,30736,1121.41,1120.15,1126.795,1115.9,904.419
5/31/19,GOOGL,12.407976,46235.18608,61.369398,216499.0088,43830,43830,44561,44561,12.453003,1336.560976,36202,6657,136958,30736,1106.5,1105.64,1113.403,1103.35,1579.481
6/3/19,GOOGL,12.407976,46235.18608,53.325043,216499.0088,0,0,44196,0,12.453003,1336.560976,36202,6657,136958,30736,1038.74,1066.93,1067,1027.03,4844.48
6/4/19,GOOGL,12.407976,46235.18608,53.325043,216499.0088,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1054.49,1044.49,1058.437,1036.03,3025.564
6/5/19,GOOGL,12.407976,46235.18608,53.325043,216499.0088,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1044.64,1055,1056.81,1033,2349.436
6/6/19,GOOGL,12.407895,46235.18608,61.305694,216548.3688,43830,0,44561,44561,12.453003,1336.560976,36202,6657,136958,30736,1047.76,1046.21,1050,1035.51,1451.026
6/7/19,GOOGL,12.407895,46235.18608,46.47915,216548.3688,0,0,43830,0,12.453003,1336.560976,36202,6657,136958,30736,1068.37,1054.28,1073.43,1051.15,2191.357
6/10/19,GOOGL,12.408948,46235.18608,46.47915,216548.3688,43830,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1082.76,1077,1094.84,1075.282,1425.464
6/11/19,GOOGL,12.408948,46235.18608,46.47915,216548.3688,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1081.04,1096.99,1104.005,1079.57,1675.817
6/12/19,GOOGL,12.408948,46235.18608,46.47915,216548.3688,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1079.1,1079.95,1082.52,1069.6,1183.65
6/13/19,GOOGL,12.408948,46235.18608,46.47915,216548.3688,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1091.01,1084.71,1096.59,1082.57,1040.661
6/14/19,GOOGL,12.408948,46235.18608,46.47915,187271.2292,0,0,0,44196,12.453003,1336.560976,36202,6657,136958,30736,1086.3,1089.74,1094.76,1081.475,1229.304
6/17/19,GOOGL,12.408948,46235.18608,46.47915,187271.2292,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1093.89,1089.1,1101.28,1088,988.491
6/18/19,GOOGL,12.408948,46235.18608,61.32442,187271.2292,0,0,44561,0,12.453003,1336.560976,36202,6657,136958,30736,1105.24,1111.5,1118.78,1100.79,1726.312
6/19/19,GOOGL,12.408948,46235.18608,61.32442,187271.2292,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1104.51,1107.24,1109.43,1096.03,1336.015
6/20/19,GOOGL,12.408948,46235.18608,61.32442,187271.2292,0,0,0,0,12.453003,1336.560976,36202,6657,136958,30736,1113.2,1121.7,1122.72,1107,1200.908
6/21/19,GOOGL,12.408948,46235.18611,46.401085,187271.229,0,43830,43830,44196,12.453003,1335.585366,36202,6657,136958,30736,1125.37,1109.86,1126.57,1109.72,2538.872
6/24/19,GOOGL,12.408948,46235.18611,46.47915,187271.229,0,0,43830,0,12.453003,1335.585366,36202,6657,136958,30736,1116.7,1120,1123.57,1113.31,1211.893
6/25/19,GOOGL,12.408948,46235.18611,46.47915,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1087.58,1115.08,1115.7,1084.6,1582.217
6/26/19,GOOGL,12.408948,46235.18611,46.47915,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1080.32,1091,1095.12,1073.687,1734.873
6/27/19,GOOGL,12.408948,46235.18611,46.47915,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1076.63,1086.75,1088.465,1075.85,1203.914
6/28/19,GOOGL,12.408948,46235.18611,53.047695,187271.229,0,0,44196,0,12.453003,1335.585366,36202,6657,136958,30736,1082.8,1077.23,1082.8,1073.8,1683.568
7/1/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,0,0,43830,0,12.453003,1335.585366,36202,6657,136958,30736,1100,1101.04,1108.59,1095.33,1464.449
7/2/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1112.6,1104.83,1112.89,1099.67,1031.919
7/3/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1122.99,1118.5,1127.987,1114.85,1007.718
7/4/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1122.99,1118.5,1127.987,1114.85,0
7/5/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1132.665,1119.37,1134.65,1117.5,1489.678
7/8/19,GOOGL,12.408948,46235.18611,46.181788,187271.229,43830,43830,0,44196,12.453003,1335.585366,36202,6657,136958,30736,1116.79,1125.87,1127.21,1111.76,1494.371
7/9/19,GOOGL,12.408948,46235.18611,53.047695,187271.229,0,0,44196,0,12.453003,1335.585366,36202,6657,136958,30736,1124.29,1110.32,1127.86,1107.15,1473.622
7/10/19,GOOGL,12.408948,46235.18611,61.32442,187271.229,43830,0,44561,0,12.453003,1335.585366,36202,6657,136958,30736,1140.91,1132.32,1142.34,1130.66,1535.546
7/11/19,GOOGL,12.408948,46235.18611,61.32442,187271.229,0,0,0,0,12.453003,1335.585366,36202,6657,136958,30736,1144.08,1146.16,1153.24,1139.53,1300.529
7/12/19,GOOGL,12.408948,46235.18613,53.047696,216548.3689,0,43830,44196,44561,12.453003,1335.585366,36202,6657,136958,30736,1145.34,1142.93,1147.5,1138.56,1093.933
7/15/19,GOOGL,12.405527,39637.41122,61.204062,216248.4534,43830,43738,44561,44561,12.453003,1334.97561,36202,6657,136958,30736,1150.51,1145.34,1150.68,1140,1058.431
7/16/19,GOOGL,12.405569,39637.41122,53.011283,216248.4534,43830,0,44196,0,13.943076,1334.97561,36202,6657,136958,30736,1153.46,1146.73,1158.58,1146.73,1267.641
7/17/19,GOOGL,12.405569,38155.2478,53.011283,216248.4534,0,43646,44196,0,13.943076,1334.97561,36202,6657,136958,30736,1146.74,1150.92,1158.44,1146.62,976.894
7/18/19,GOOGL,12.405569,38155.2478,70.658889,243172.1563,0,0,44926,44926,13.943076,1334.97561,36202,6657,136958,30736,1147.24,1142,1148.17,1132.855,1273.769
7/19/19,GOOGL,12.406621,46237.90134,70.486667,243098.4449,43830,43830,44926,44926,13.943076,1334.97561,36202,6657,136958,30736,1131.55,1149.32,1151.58,1131.25,1159.153
7/22/19,GOOGL,12.404253,46238.05281,60.678657,215865.7017,43830,43830,44561,44561,13.943076,1334.97561,36202,6657,136958,30736,1139.21,1135.47,1140.02,1125.21,1446.757
7/23/19,GOOGL,12.404253,46238.05278,60.678657,215865.7017,0,43830,0,0,13.943076,1334.97561,36202,6657,136958,30736,1148.05,1143.45,1148.86,1132.85,1032.438
7/24/19,GOOGL,12.404253,46238.05278,60.678657,215865.7017,0,0,0,0,13.943076,1334.97561,36202,6657,136958,30736,1139.73,1132.62,1145.455,1128.51,1359.956
7/25/19,GOOGL,12.404253,46238.05278,60.621682,215781.2131,0,0,44561,44561,13.943076,1332.1,36202,6657,136958,30736,1135.94,1138.95,1143.591,1123.71,2738.139
7/26/19,GOOGL,12.414892,43003.36071,73.675556,248893.0572,43921,43921,44926,44926,15.69139,1398,38836,9947,136958,30736,1245.22,1228,1268.394,1228,6060.795
7/29/19,GOOGL,12.414892,43003.36071,63.044273,220352.9071,43921,0,44561,44561,15.69139,1399.268293,38836,9947,136958,30736,1241.84,1242.5,1248.995,1230.2,2069.127
7/30/19,GOOGL,12.414892,43003.36071,63.044273,220352.9071,0,0,0,0,15.69139,1399.268293,38836,9947,136958,30736,1228,1227,1236.91,1225.32,1430.775
7/31/19,GOOGL,12.421034,43010.11844,54.938663,190142.6775,43921,43921,44196,44196,15.69139,1400.47619,38836,9947,136958,30736,1218.2,1224.87,1234.91,1208.18,1997.999
8/1/19,GOOGL,12.421034,43010.11844,54.938663,190142.6775,0,0,0,0,15.69139,1400.47619,38836,9947,136958,30736,1211.78,1217.63,1236.298,1207,1771.271
8/2/19,GOOGL,12.455125,43019.86289,63.080135,220528.2034,43921,43921,44561,44561,15.69139,1402.857143,38836,9947,136958,30736,1196.32,1203,1209.5,1190,1745.45
8/5/19,GOOGL,12.455125,43019.86289,63.080135,220528.2034,0,0,0,0,15.69139,1402.857143,38836,9947,136958,30736,1154.75,1172.97,1176.88,1142.75,2391.972
8/6/19,GOOGL,12.455125,43019.86289,63.080135,220528.2034,0,0,0,0,15.69139,1402.857143,38836,9947,136958,30736,1171.08,1165.52,1181.4,1161.525,1800.707
8/7/19,GOOGL,12.455125,43019.86289,63.080135,220528.2034,0,0,0,0,15.69139,1402.857143,38836,9947,136958,30736,1175.91,1157.8,1179.87,1150.84,1534.347
8/8/19,GOOGL,12.519709,43061.61953,63.007118,190300.0296,43921,43921,44561,44196,17.639955,1403.658537,38836,9947,136958,30736,1206.19,1186.43,1206.28,1174,1505.848
8/9/19,GOOGL,12.519709,43061.61953,63.007118,190300.0296,0,0,0,0,17.639955,1403.658537,38836,9947,136958,30736,1188.9,1199.995,1204.46,1184.89,1020.945
8/12/19,GOOGL,12.519709,43061.61953,63.007118,190300.0296,0,0,0,0,17.639955,1403.658537,38836,9947,136958,30736,1174.5,1180,1185.61,1168.72,1103.243
8/13/19,GOOGL,12.519709,43061.61953,63.007118,190300.0296,0,0,0,0,17.639955,1403.658537,38836,9947,136958,30736,1196.73,1174.35,1205.43,1172.995,1430.24
8/14/19,GOOGL,12.533968,43098.73718,63.153325,220693.3885,43921,43921,44561,44561,16.744137,1405.487805,38836,9947,136958,30736,1164.25,1176.07,1182.79,1161.07,1771.501
8/15/19,GOOGL,12.533802,43098.73718,63.153199,220693.3885,43921,0,44561,0,16.744137,1405.487805,38836,9947,136958,30736,1169.32,1168.43,1176.42,1163,1430.715
8/16/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,43921,43921,44561,44561,16.744137,1405.487805,38836,9947,136958,30736,1179.21,1180.79,1183.84,1173,1265.187
8/19/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1200.44,1191.83,1209.39,1190.4,1222.854
8/20/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1183.53,1195.35,1198,1183.045,1010.566
8/21/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1191.58,1195.82,1200.557,1187.92,708.272
8/22/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1191.52,1193.8,1198.78,1178.91,867.915
8/23/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1153.58,1185.17,1195.67,1150,1813.141
8/26/19,GOOGL,12.551492,43112.40825,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1171.18,1159.45,1171.86,1154.845,1058.926
8/27/19,GOOGL,12.551492,43298.09012,63.241527,220712.1343,0,43921,0,0,16.744137,1405.487805,38836,9947,136958,30736,1170.82,1183,1185,1164.557,1173.489
8/28/19,GOOGL,12.551492,43298.09012,63.241527,220712.1343,0,0,0,0,16.744137,1405.487805,38836,9947,136958,30736,1173.75,1164.87,1178.5,1160.25,840.829
8/29/19,GOOGL,12.89263,46929.04379,74.801928,251715.6139,43830,43830,44926,44926,16.744137,1405.487805,38836,9947,136958,30736,1194.24,1186.42,1199.19,1185.28,982.098
